_id,OBJECTID,GEO_ID,NAME,SCHOOL_LEVEL,SCHOOL_TYPE,BOARD_NAME,SOURCE_ADDRESS,SCHOOL_TYPE_DESC,ADDRESS_POINT_ID,ADDRESS_NUMBER,LINEAR_NAME_FULL,ADDRESS_FULL,POSTAL_CODE,MUNICIPALITY,CITY,PLACE_NAME,GENERAL_USE_CODE,CENTRELINE_ID,LO_NUM,LO_NUM_SUF,HI_NUM,HI_NUM_SUF,LINEAR_NAME_ID,geometry
770,770,849784,POPE FRANCIS CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,319 OSSINGTON AVE,English Separate,849784,319,Ossington Ave,319 Ossington Ave,M6J 3A6,former Toronto,Toronto,Pope Francis Catholic School,102003,1145355,319,None,,None,4125,"{'type': 'Point', 'coordinates': (-1383859.4555822585, 5052426.42513501)}"
771,771,326920,POPLAR ROAD JUNIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,66 DEARHAM WOOD,English Public,326920,66,Dearham Wood,66 Dearham Wood,M1E 1S4,Scarborough,Toronto,Poplar Road Junior Public School,102001,109624,66,None,,None,7725,"{'type': 'Point', 'coordinates': (-1362023.1773997734, 5058827.825782993)}"
772,772,5024206,PORT ROYAL PUBLIC SCHOOL ,None,EP,Toronto District School Board,408 PORT ROYAL TRL,English Public,5024206,408,Port Royal Trl,408 Port Royal Trl,M1V 4R1,Scarborough,Toronto,Port Royal Public School,102001,5024208,408,None,,None,8721,"{'type': 'Point', 'coordinates': (-1368229.14863666, 5068878.18365385)}"
773,773,14171495,PORTAGE TRAIL COMMUNITY SCHOOL,None,EP,Toronto District School Board,100 SIDNEY BELSEY CRES,English Public,14171495,100,Sidney Belsey Cres,100 Sidney Belsey Cres,M6M 5H6,York,Toronto,Portage Trail Community School,102001,30055631,100,None,,None,11205,"{'type': 'Point', 'coordinates': (-1389824.819048492, 5058843.861419976)}"
774,774,373219,PRECIOUS BLOOD CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,1035 PHARMACY AVE,English Separate,373219,1035,Pharmacy Ave,1035 Pharmacy Ave,M1R 2G8,Scarborough,Toronto,Precious Blood Catholic School,102003,110964,1035,None,,None,8691,"{'type': 'Point', 'coordinates': (-1371709.3296207944, 5059657.567793049)}"
775,775,34673,PRESTEIGN HEIGHTS ELEMENTARY SCHOOL,None,EP,Toronto District School Board,2570 ST CLAIR AVE E,English Public,34673,2570,St Clair Ave E,2570 St Clair Ave E,M4B 1M3,East York,Toronto,Presteign Heights Elementary School,102001,656,2570,None,,None,339,"{'type': 'Point', 'coordinates': (-1373903.0653951992, 5056214.846878785)}"
776,776,7554003,PRINCE OF PEACE CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,255 ALTON TOWERS CRCL,English Separate,7554003,255,Alton Towers Crcl,255 Alton Towers Crcl,M1V 4E7,Scarborough,Toronto,Prince Of Peace Catholic School,102003,30021288,255,None,,None,9520,"{'type': 'Point', 'coordinates': (-1367320.0800481483, 5068729.11161284)}"
777,777,10513559,PRINCESS MARGARET JUNIOR SCHOOL,None,EP,Toronto District School Board,65 TROMLEY DR,English Public,10513559,65,Tromley Dr,65 Tromley Dr,M9B 5Y7,Etobicoke,Toronto,Princess Margaret Junior School,102001,10513552,65,None,,None,2659,"{'type': 'Point', 'coordinates': (-1394424.3248998518, 5057557.1384859)}"
778,778,498533,PROGRAM AND SPECIAL SERVICES - NORTH,None,ES,Toronto Catholic District School Board,270 CHEROKEE BLVD,English Separate,498533,270,Cherokee Blvd,270 Cherokee Blvd,M2H 3B9,North York,Toronto,Our Lady Of Mount Carmel Catholic School,102003,30062480,270,None,,None,5182,"{'type': 'Point', 'coordinates': (-1372818.79694372, 5066755.830466334)}"
779,779,30121873,PURE DEGREE MANDARIN SCHOOL,None,PR,None,2760 VICTORIA PARK AVE,Private,30121873,2760,Victoria Park Ave,2760 Victoria Park Ave,M2J 4A8,North York,Toronto,None,115001,106670,2760,None,,None,370,"{'type': 'Point', 'coordinates': (-1372461.9293530164, 5065522.662379672)}"
780,780,6350054,QUEEN ALEXANDRA MIDDLE SCHOOL,None,EP,Toronto District School Board,181 BROADVIEW AVE,English Public,6350054,181,Broadview Ave,181 Broadview Ave,M4M 2G3,former Toronto,Toronto,Queen Alexandra Middle School,102001,1143632,181,None,,None,44,"{'type': 'Point', 'coordinates': (-1377840.7203903093, 5052031.120367436)}"
781,781,784384,QUEEN VICTORIA JUNIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,100 CLOSE AVE,English Public,784384,100,Close Ave,100 Close Ave,M6K 2V3,former Toronto,Toronto,Queen Victoria Public School,102001,30035821,100,None,,None,3186,"{'type': 'Point', 'coordinates': (-1385458.426425987, 5051049.750427396)}"
782,782,13503328,QUEEN'S ACADEMIC SCHOOL,None,PR,None,201 CONSUMERS RD,Private,13503328,201,Consumers Rd,201 Consumers Rd,M2J 4G8,North York,Toronto,None,104008,438551,201,None,,None,5264,"{'type': 'Point', 'coordinates': (-1373169.916620022, 5063934.148866136)}"
783,783,14621473,QUEEN'S COLLEGIATE SECONDARY SCHOOL,None,PR,None,5535 EGLINTON AVE W,Private,14621473,5535,Eglinton Ave W,5535 Eglinton Ave W,M9C 5K5,Etobicoke,Toronto,None,113001,14228122,5535,None,,None,571,"{'type': 'Point', 'coordinates': (-1398512.3622358218, 5056260.926645131)}"
784,784,13226957,QUEEN'S ELITE ACADEMY,None,PR,None,3650 VICTORIA PARK AVE,Private,13226957,3650,Victoria Park Ave,3650 Victoria Park Ave,M2H 3P7,North York,Toronto,None,115001,13226765,3650,None,,None,370,"{'type': 'Point', 'coordinates': (-1372649.8611607011, 5068059.154220926)}"
785,785,765985,QUEST ALTERNATIVE SENIOR SCHOOL,None,EP,Toronto District School Board,25 BAIN AVE,English Public,765985,25,Bain Ave,25 Bain Ave,M4K 1E5,former Toronto,Toronto,Withrow Public School,102001,14673415,25,None,,None,2934,"{'type': 'Point', 'coordinates': (-1377747.3178798838, 5053054.910579288)}"
786,786,388308,R H KING ACADEMY,None,EP,Toronto District School Board,3800 ST CLAIR AVE E,English Public,388308,3800,St Clair Ave E,3800 St Clair Ave E,M1M 1V3,Scarborough,Toronto,R. H. King Academy,102002,111762,3800,None,,None,339,"{'type': 'Point', 'coordinates': (-1366974.5956508191, 5056427.313541593)}"
787,787,29703,R H MCGREGOR ELEMENTARY SCHOOL,None,EP,Toronto District School Board,555 MORTIMER AVE,English Public,29703,555,Mortimer Ave,555 Mortimer Ave,M4J 2G9,East York,Toronto,R. H. Mcgregor Public School,102001,1600,555,None,,None,259,"{'type': 'Point', 'coordinates': (-1375159.3545867999, 5054696.770056708)}"
788,788,7274066,R J LANG ELEMENTARY & MIDDLE SCHOOL,None,EP,Toronto District School Board,227 DREWRY AVE,English Public,7274066,227,Drewry Ave,227 Drewry Ave,M2M 1E3,North York,Toronto,R. J. Lang Elementary and Middle School,102001,437473,227,None,,None,5435,"{'type': 'Point', 'coordinates': (-1380427.5301065128, 5067203.894608213)}"
789,789,554092,RANCHDALE PUBLIC SCHOOL,None,EP,Toronto District School Board,60 RANCHDALE CRES,English Public,554092,60,Ranchdale Cres,60 Ranchdale Cres,M3A 2M3,North York,Toronto,Ranchdale Public School,102001,440998,60,None,,None,6499,"{'type': 'Point', 'coordinates': (-1373023.0753771157, 5061560.316073944)}"
790,790,60867,RAWLINSON COMMUNITY SCHOOL,None,EP,Toronto District School Board,231 GLENHOLME AVE,English Public,60867,231,Glenholme Ave,231 Glenholme Ave,M6E 3C7,York,Toronto,Rawlinson Community School,102001,8735,231,None,,None,615,"{'type': 'Point', 'coordinates': (-1384444.9239962331, 5056428.88809073)}"
791,791,9270479,REGAL ROAD JUNIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,95 REGAL RD,English Public,9270479,95,Regal Rd,95 Regal Rd,M6H 2J6,former Toronto,Toronto,Regal Road Public School,102001,9270480,95,None,,None,4263,"{'type': 'Point', 'coordinates': (-1384746.4102264836, 5055294.904576936)}"
792,792,372953,REGENT HEIGHTS PUBLIC SCHOOL,None,EP,Toronto District School Board,555 PHARMACY AVE,English Public,372953,555,Pharmacy Ave,555 Pharmacy Ave,M1L 3H1,Scarborough,Toronto,Regent Heights Junior Public School,102001,112465,555,None,,None,8691,"{'type': 'Point', 'coordinates': (-1371596.9369307659, 5055784.261064359)}"
793,793,13971294,REGINA MUNDI CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,70 PLAYFAIR AVE,English Separate,13971294,70,Playfair Ave,70 Playfair Ave,M6B 2P9,North York,Toronto,Regina Mundi Catholic School,102003,446085,70,None,,None,6444,"{'type': 'Point', 'coordinates': (-1385242.7349490419, 5059726.49533973)}"
794,794,532360,RENE GORDON HEALTH & WELLNESS ACADEMY,None,EP,Toronto District School Board,20 KAREN RD,English Public,532360,20,Karen Rd,20 Karen Rd,M3A 3L6,North York,Toronto,Rene Gordon Elementary School,102001,30058561,20,None,,None,5937,"{'type': 'Point', 'coordinates': (-1374104.418692942, 5062967.807733843)}"
795,795,986007,REXDALE LEARNING CENTRE LINC,None,EP,Toronto District School Board,30 BARRHEAD CRES,English Public,986007,30,Barrhead Cres,30 Barrhead Cres,M9W 3Z7,Etobicoke,Toronto,Mississauga Private School,102001,907839,30,None,,None,1110,"{'type': 'Point', 'coordinates': (-1393605.7737865841, 5063065.26173194)}"
796,796,1009103,RICHVIEW COLLEGIATE INSTITUTE,None,EP,Toronto District School Board,1738 ISLINGTON AVE,English Public,1009103,1738,Islington Ave,1738 Islington Ave,M9A 3N2,Etobicoke,Toronto,Richview Collegiate Institute,102002,30023253,1738,None,,None,1863,"{'type': 'Point', 'coordinates': (-1392626.7428357499, 5057963.165427907)}"
797,797,556083,RIPPLETON PUBLIC SCHOOL,None,EP,Toronto District School Board,21 RIPPLETON RD,English Public,556083,21,Rippleton Rd,21 Rippleton Rd,M3B 1H4,North York,Toronto,Rippleton Public School,102001,14186978,21,None,,None,6551,"{'type': 'Point', 'coordinates': (-1376329.2523186372, 5061057.353535549)}"
798,798,1005812,RIVERCREST JUNIOR SCHOOL,None,EP,Toronto District School Board,30 HAREFIELD DR,English Public,1005812,30,Harefield Dr,30 Harefield Dr,M9W 4C9,Etobicoke,Toronto,Rivercrest Junior School,102001,907426,30,None,,None,1754,"{'type': 'Point', 'coordinates': (-1393536.786153022, 5064285.562073234)}"
799,799,11585699,RIVERDALE COLLEGIATE INSTITUTE,None,EP,Toronto District School Board,1094 GERRARD ST E,English Public,11585699,1094,Gerrard St E,1094 Gerrard St E,M4M 2A1,former Toronto,Toronto,Riverdale Collegiate Institute,102002,11585548,1094,None,,None,3495,"{'type': 'Point', 'coordinates': (-1376365.6377412358, 5052642.483429687)}"
800,800,7359582,ROBERT SERVICE SENIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,945 DANFORTH RD,English Public,7359582,945,Danforth Rd,945 Danforth Rd,M1K 1J2,Scarborough,Toronto,Robert Service Senior Public School,102001,7359575,945,None,,None,7707,"{'type': 'Point', 'coordinates': (-1367894.940309888, 5057429.0627404805)}"
801,801,71840,ROCKCLIFFE MIDDLE SCHOOL,None,EP,Toronto District School Board,400 ROCKCLIFFE BLVD,English Public,71840,400,Rockcliffe Blvd,400 Rockcliffe Blvd,M6N 4R8,York,Toronto,Rockcliffe Middle School,102001,30007274,400,None,,None,847,"{'type': 'Point', 'coordinates': (-1388684.2293898852, 5056347.832760835)}"
802,802,9212874,ROCKFORD PUBLIC SCHOOL,None,EP,Toronto District School Board,60 ROCKFORD RD,English Public,9212874,60,Rockford Rd,60 Rockford Rd,M2R 3A7,North York,Toronto,Rockford Public School,102001,9212590,60,None,,None,6571,"{'type': 'Point', 'coordinates': (-1382447.5073496443, 5068014.32994848)}"
803,803,820061,RODEN PUBLIC SCHOOL,None,EP,Toronto District School Board,151 HIAWATHA RD,English Public,820061,151,Hiawatha Rd,151 Hiawatha Rd,M4L 2Y1,former Toronto,Toronto,Roden Junior Public School,102001,14022212,151,None,,None,3656,"{'type': 'Point', 'coordinates': (-1375302.911823547, 5052817.989673621)}"
804,804,3244674,ROLPH ROAD ELEMENTARY SCHOOL,None,EP,Toronto District School Board,31 ROLPH RD,English Public,3244674,31,Rolph Rd,31 Rolph Rd,M4G 3M5,East York,Toronto,Rolph Road Elementary School,102001,3244642,31,None,,None,311,"{'type': 'Point', 'coordinates': (-1378005.9929361148, 5056617.981563166)}"
805,805,6522577,ROSE AVENUE JUNIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,675 ONTARIO ST,English Public,6522577,675,Ontario St,675 Ontario St,M4X 1N4,former Toronto,Toronto,Rose Avenue Community Centre,106007,6522541,675,None,,None,4108,"{'type': 'Point', 'coordinates': (-1379418.7467175503, 5053477.780555626)}"
806,806,772740,ROSEDALE DAY SCHOOL,None,PR,None,131 BLOOR ST W,Private,772740,131,Bloor St W,131 Bloor St W,M5S 1R1,former Toronto,Toronto,None,112001,1142361,131,None,,None,458,"{'type': 'Point', 'coordinates': (-1381046.8591597877, 5053720.937324051)}"
807,807,11462317,ROSEDALE HEIGHTS SCHOOL OF THE ARTS  ,None,EP,Toronto District School Board,711 BLOOR ST E,English Public,11462317,711,Bloor St E,711 Bloor St E,M4W 1J4,former Toronto,Toronto,Rosedale Heights Secondary School,102002,11462316,711,None,,None,3020,"{'type': 'Point', 'coordinates': (-1378766.1598717165, 5053736.757974155)}"
808,808,869568,ROSEDALE JUNIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,22 SOUTH DR,English Public,869568,22,South Dr,22 South Dr,M4W 1R1,former Toronto,Toronto,Rosedale Junior Public School,102001,13516316,22,None,,None,4421,"{'type': 'Point', 'coordinates': (-1379921.7796139743, 5054483.06990657)}"
809,809,9584890,ROSELANDS JUNIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,990 JANE ST,English Public,9584890,990,Jane St,990 Jane St,M6N 4E2,York,Toronto,Roselands Junior Public School,102001,30006755,990,None,,None,694,"{'type': 'Point', 'coordinates': (-1389287.6261666694, 5057383.896538481)}"
810,810,1026805,ROSETHORN JUNIOR SCHOOL,None,EP,Toronto District School Board,2 REMINGTON DR,English Public,1026805,2,Remington Dr,2 Remington Dr,M9A 2J1,Etobicoke,Toronto,Rosethorn Junior Public School,102001,910530,2,None,,None,2351,"{'type': 'Point', 'coordinates': (-1393169.0285170497, 5055906.099743975)}"
811,811,3431768,ROUGE VALLEY EDUCATION CENTRE,None,PR,None,3351 ELLESMERE RD,Private,3431768,3351,Ellesmere Rd,3351 Ellesmere Rd,M1C 1H1,Scarborough,Toronto,None,107005,3386795,3351,None,,None,7835,"{'type': 'Point', 'coordinates': (-1360801.9564542528, 5062475.742447077)}"
812,812,9602601,ROUGE VALLEY PUBLIC SCHOOL,None,EP,Toronto District School Board,30 DURNFORD RD,English Public,9602601,30,Durnford Rd,30 Durnford Rd,M1B 4X3,Scarborough,Toronto,Rouge Valley Public School,102001,30100421,30,None,,None,7794,"{'type': 'Point', 'coordinates': (-1357802.1422067254, 5063147.602194229)}"
813,813,772768,ROYAL CONSERVATORY OF MUSIC,None,PR,None,273 BLOOR ST W,Private,772768,273,Bloor St W,273 Bloor St W,M5S 1W2,former Toronto,Toronto,None,102007,8408552,273,None,,None,458,"{'type': 'Point', 'coordinates': (-1381368.914630009, 5053699.159895391)}"
814,814,20120908,ROYAL CROWN ACADEMIC SCHOOL,None,PR,None,4620 FINCH AVE E,Private,20120908,4620,Finch Ave E,4620 Finch Ave E,M1S 4G2,Scarborough,Toronto,Charles O. Bick College,102008,104479,4620,None,,None,5589,"{'type': 'Point', 'coordinates': (-1367637.4355785432, 5066563.226168188)}"
815,815,822810,ROYAL ST GEORGE'S COLLEGE  ,None,PR,None,120 HOWLAND AVE,Private,822810,120,Howland Ave,120 Howland Ave,M5R 3B5,former Toronto,Toronto,St Alban's Chapel,102001,14661556,120,None,,None,3704,"{'type': 'Point', 'coordinates': (-1382497.305621997, 5054197.586211671)}"
816,816,7974226,ROYAL ST GEORGE'S COLLEGE  - JUNIOR,None,PR,None,126 HOWLAND AVE,Private,7974226,126,Howland Ave,126 Howland Ave,M5R 3B5,former Toronto,Toronto,None,115001,14661556,126,None,,None,3704,"{'type': 'Point', 'coordinates': (-1382483.7380472284, 5054205.640869315)}"
817,817,822800,ROYAL ST GEORGE'S COLLEGE - SENIOR,None,PR,None,100 HOWLAND AVE,Private,822800,100,Howland Ave,100 Howland Ave,M5R 3B5,former Toronto,Toronto,St Alban Anglican Church,102005,30082800,100,None,,None,3704,"{'type': 'Point', 'coordinates': (-1382481.2913527791, 5054128.612423495)}"
818,818,6739507,ROYWOOD PUBLIC SCHOOL,None,EP,Toronto District School Board,11 ROYWOOD DR,English Public,6739507,11,Roywood Dr,11 Roywood Dr,M3A 2C7,North York,Toronto,Roywood Public School,102001,6739504,11,None,,None,6599,"{'type': 'Point', 'coordinates': (-1372541.9424468484, 5062891.849402882)}"
819,819,64159,RUNNYMEDE COLLEGIATE INSTITUTE,None,EP,Toronto District School Board,569 JANE ST,English Public,64159,569,Jane St,569 Jane St,M6S 4A3,York,Toronto,Runnymede Collegiate Institute,102002,9402,569,None,,None,694,"{'type': 'Point', 'coordinates': (-1389062.7458787384, 5055218.466497251)}"
820,820,7973683,RUNNYMEDE JUNIOR & SENIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,357 RUNNYMEDE RD,English Public,7973683,357,Runnymede Rd,357 Runnymede Rd,M6S 2Y7,former Toronto,Toronto,Runnymede Junior & Senior Public School,102001,7973682,357,None,,None,866,"{'type': 'Point', 'coordinates': (-1388291.4461287444, 5054109.416560366)}"
821,821,10560819,RYERSON COMMUNITY SCHOOL,None,EP,Toronto District School Board,96 DENISON AVE,English Public,10560819,96,Denison Ave,96 Denison Ave,M5T 1E4,former Toronto,Toronto,Ryerson Community School Jr. & Sr.,102001,10560820,96,None,,None,3287,"{'type': 'Point', 'coordinates': (-1382365.1558227106, 5051990.5914311195)}"
822,822,7730108,RYERSON UNIVERSITY - MAIN ADDRESS,None,U,None,350 VICTORIA ST,University,7730108,350,Victoria St,350 Victoria St,M5B 2K3,former Toronto,Toronto,None,115001,30060911,350,None,,None,9790,"{'type': 'Point', 'coordinates': (-1380407.1928419308, 5052245.653832657)}"
823,823,30024678,SACRE COEUR CATHOLIC ELEMENTARY SCHOOL/ECOLE ELEMENTAIRE CATHOLIQUE SACRE COEUR,None,FS,Conseil scolaire de district catholique Centre-Sud,98 ESSEX ST,French Separate,30024678,98,Essex St,98 Essex St,M6G 1T3,former Toronto,Toronto,Sacre Coeur Catholic Elementary School,102003,14012280,98,None,,None,3408,"{'type': 'Point', 'coordinates': (-1383641.1467118238, 5054298.9265253935)}"
824,824,6947396,SACRED HEART CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,75 HUPFIELD TRL,English Separate,6947396,75,Hupfield Trl,75 Hupfield Trl,M1B 4S3,Scarborough,Toronto,Sacred Heart Catholic School,102003,6947395,75,None,,None,11329,"{'type': 'Point', 'coordinates': (-1362973.0996422954, 5066019.495868485)}"
825,825,8791751,SAINT FRERE ANDRE/ECOLE SECONDAIRE SAINT FRERE ANDRE,None,FS,Conseil scolaire de district catholique Centre-Sud,330 LANSDOWNE AVE,French Separate,8791751,330,Lansdowne Ave,330 Lansdowne Ave,M6H 3Y1,former Toronto,Toronto,Saint Frere Andre,102004,30102548,330,None,,None,3814,"{'type': 'Point', 'coordinates': (-1385469.6784554154, 5052941.178587445)}"
826,826,2863419,SALAHEDDIN ISLAMIC  ,None,PR,None,741 KENNEDY RD,Private,2863419,741,Kennedy Rd,741 Kennedy Rd,M1K 2C6,Scarborough,Toronto,None,112001,2863415,741,None,,None,8224,"{'type': 'Point', 'coordinates': (-1369035.7196624228, 5057949.367538988)}"
827,827,5386857,SAMUEL HEARNE MIDDLE SCHOOL,None,EP,Toronto District School Board,21 NEWPORT AVE,English Public,5386857,21,Newport Ave,21 Newport Ave,M1L 4N7,Scarborough,Toronto,Samuel Hearne Senior Public School,102001,112878,21,None,,None,8586,"{'type': 'Point', 'coordinates': (-1371491.329062351, 5054329.228093362)}"
828,828,6495082,SANTA MARIA CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,25 AVON AVE,English Separate,6495082,25,Avon Ave,25 Avon Ave,M6N 4X8,York,Toronto,Santa Maria Catholic School,102003,14662434,25,None,,None,421,"{'type': 'Point', 'coordinates': (-1387534.7871575449, 5056956.839020077)}"
829,829,2375151,SATEC @ W A PORTER COLLEGIATE INSTITUTE,None,EP,Toronto District School Board,40 FAIRFAX CRES,English Public,2375151,40,Fairfax Cres,40 Fairfax Cres,M1L 1Z9,Scarborough,Toronto,W.A. Porter Collegiate Institute,102002,30059892,40,None,,None,7865,"{'type': 'Point', 'coordinates': (-1371167.234653789, 5056809.79421547)}"
830,830,9779416,SATHYA SAI  ELEMENTARY ,None,PR,None,451 ELLESMERE RD,Private,9779416,451,Ellesmere Rd,451 Ellesmere Rd,M1R 4E5,Scarborough,Toronto,None,115001,30101335,451,None,,None,7835,"{'type': 'Point', 'coordinates': (-1370589.7900120104, 5061995.611029831)}"
831,831,363296,SCARBOROUGH CENTRE FOR ALTERNATIVE STUDIES (SCAS),None,EP,Toronto District School Board,720 MIDLAND AVE,English Public,363296,720,Midland Ave,720 Midland Ave,M1K 4C9,Scarborough,Toronto,Midland Ave Collegiate Institute,102002,111524,720,None,,None,8496,"{'type': 'Point', 'coordinates': (-1368350.3168380694, 5057469.409391765)}"
832,832,13515947,SCARBOROUGH VILLAGE PUBLIC SCHOOL,None,EP,Toronto District School Board,15 LUELLA ST,English Public,13515947,15,Luella St,15 Luella St,M1J 3P2,Scarborough,Toronto,Scarborough Village Public School,102001,110352,15,None,,None,8372,"{'type': 'Point', 'coordinates': (-1365109.4398554242, 5058493.051033835)}"
