_id,OBJECTID,GEO_ID,NAME,SCHOOL_LEVEL,SCHOOL_TYPE,BOARD_NAME,SOURCE_ADDRESS,SCHOOL_TYPE_DESC,ADDRESS_POINT_ID,ADDRESS_NUMBER,LINEAR_NAME_FULL,ADDRESS_FULL,POSTAL_CODE,MUNICIPALITY,CITY,PLACE_NAME,GENERAL_USE_CODE,CENTRELINE_ID,LO_NUM,LO_NUM_SUF,HI_NUM,HI_NUM_SUF,LINEAR_NAME_ID,geometry
1038,1038,2119588,TAYYIBAH ISLAMIC ACADEMY INC.,None,PR,None,100 MCLEVIN AVE,Private,2119588,100,McLevin Ave,100 McLevin Ave,M1B 5K1,Scarborough,Toronto,None,113001,2119589,100,None,,None,8463,"{""coordinates"": [[325996.7484516836, 4851320.561592855]], ""type"": ""MultiPoint""}"
1039,1039,383206,TECUMSEH SENIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,720 SCARBOROUGH GOLF CLUB RD,English Public,383206,720,Scarborough Golf Club Rd,720 Scarborough Golf Club Rd,M1G 1H7,Scarborough,Toronto,Tecumseh Senior Public School,102001,108906,720,None,,None,8891,"{""coordinates"": [[327608.50906570256, 4847032.283318779]], ""type"": ""MultiPoint""}"
1040,1040,373500,TERRAVIEW LEARNING CENTRE,None,EP,Toronto District School Board,1641 PHARMACY AVE,English Public,373500,1641,Pharmacy Ave,1641 Pharmacy Ave,M1R 2L2,Scarborough,Toronto,None,102001,108595,1641,None,,None,8691,"{""coordinates"": [[319855.58145268535, 4847506.907413869]], ""type"": ""MultiPoint""}"
1041,1041,370058,TERRAVIEW WILLOWFIELD PUBLIC SCHOOL,None,EP,Toronto District School Board,95 PACHINO BLVD,English Public,370058,95,Pachino Blvd,95 Pachino Blvd,M1R 4K1,Scarborough,Toronto,Terraview-Willowfield Public School,102001,108875,95,None,,None,8636,"{""coordinates"": [[320213.1563800685, 4847108.4004766]], ""type"": ""MultiPoint""}"
1042,1042,399160,TERRY FOX PUBLIC SCHOOL,None,EP,Toronto District School Board,185 WINTERMUTE BLVD,English Public,399160,185,Wintermute Blvd,185 Wintermute Blvd,M1W 3M9,Scarborough,Toronto,Terry Fox Public School,102001,20050681,185,None,,None,9249,"{""coordinates"": [[319386.17765997094, 4852896.5504656555]], ""type"": ""MultiPoint""}"
1043,1043,783098,THE ABELARD CENTRE FOR EDUCATION,None,PR,None,557 CHURCH ST,Private,783098,557,Church St,557 Church St,M4Y 2E2,former Toronto,Toronto,None,104008,1142636,557,None,,None,503,"{""coordinates"": [[314376.73917176743, 4836370.049524441]], ""type"": ""MultiPoint""}"
1044,1044,14072150,THE AMBASSADORS OF GOD ACADEMY,None,PR,None,807 ARROW RD,Private,14072150,807,Arrow Rd,807 Arrow Rd,M9M 2L4,North York,Toronto,None,115001,9038133,807,None,,None,4829,"{""coordinates"": [[302222.2965347803, 4845469.059175218]], ""type"": ""MultiPoint""}"
1045,1045,10318427,THE ANNE AND MAX TANENBAUM HEBREW ACADEMY OF TORONTO,None,PR,None,200 WILMINGTON AVE,Private,10318427,200,Wilmington Ave,200 Wilmington Ave,M3H 5J8,North York,Toronto,Community Hebrew Academy Of Toronto,115001,30096465,200,None,,None,7095,"{""coordinates"": [[308245.3784980778, 4846881.787789192]], ""type"": ""MultiPoint""}"
1046,1046,789628,THE CLAREMONT SCHOOL,None,PR,None,310 DANFORTH AVE,Private,789628,310,Danforth Ave,310 Danforth Ave,M4K 1N6,former Toronto,Toronto,Eastminister United Church,109001,1140720,310,None,,None,86,"{""coordinates"": [[316594.5308034441, 4837520.947268654]], ""type"": ""MultiPoint""}"
1047,1047,8680074,THE DALTON SCHOOL,None,PR,None,906 YONGE ST,Private,8680074,906,Yonge St,906 Yonge St,M4W 2J2,former Toronto,Toronto,None,115001,8680067,906,None,,None,4733,"{""coordinates"": [[313761.75629740144, 4837087.865410253]], ""type"": ""MultiPoint""}"
1048,1048,347231,THE DIVINE INFANT CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,30 INGLETON BLVD,English Separate,347231,30,Ingleton Blvd,30 Ingleton Blvd,M1V 3H7,Scarborough,Toronto,The Divine Infant Catholic School,102003,103236,30,None,,None,8163,"{""coordinates"": [[323274.29598642205, 4853563.0342572685]], ""type"": ""MultiPoint""}"
1049,1049,7974530,THE DRAGON ACADEMY   ,None,PR,None,35 PRINCE ARTHUR AVE,Private,7974530,35,Prince Arthur Ave,35 Prince Arthur Ave,M5R 1B2,former Toronto,Toronto,None,115001,7974513,35,None,,None,4223,"{""coordinates"": [[313101.1414035822, 4836587.895514429]], ""type"": ""MultiPoint""}"
1050,1050,792821,THE DUNBLAINE SCHOOL  ,None,PR,None,21 DELORAINE AVE,Private,792821,21,Deloraine Ave,21 Deloraine Ave,M5M 2A8,former Toronto,Toronto,None,100001,14036780,21,None,,None,3285,"{""coordinates"": [[312407.98268842074, 4843733.955255812]], ""type"": ""MultiPoint""}"
1051,1051,1003702,THE ELMS JUNIOR MIDDLE SCHOOL,None,EP,Toronto District School Board,45 GOLFDOWN DR,English Public,1003702,45,Golfdown Dr,45 Golfdown Dr,M9W 2H8,Etobicoke,Toronto,The Elms Junior Middle School,106007,907618,45,None,,None,1690,"{""coordinates"": [[300601.3847560456, 4842475.244744188]], ""type"": ""MultiPoint""}"
1052,1052,13967405,THE GILES SCHOOL,None,PR,None,80 SCARSDALE RD,Private,13967405,80,Scarsdale Rd,80 Scarsdale Rd,M3B 2R7,North York,Toronto,None,104008,30084194,80,None,,None,6662,"{""coordinates"": [[316424.5110179854, 4845605.250831151]], ""type"": ""MultiPoint""}"
1053,1053,7583849,THE GREAT LAKES COLLEGE  ,None,PR,None,323 KEELE ST,Private,7583849,323,Keele St,323 Keele St,M6P 2K6,former Toronto,Toronto,None,102005,14014792,323,None,,None,703,"{""coordinates"": [[307728.3563464069, 4836023.3837359855]], ""type"": ""MultiPoint""}"
1054,1054,10527839,THE GROVE COMMUNITY SCHOOL,None,EP,Toronto District School Board,108 GLADSTONE AVE,English Public,10527839,108,Gladstone Ave,108 Gladstone Ave,M6J 3L2,former Toronto,Toronto,Alexander Muir/Gladstone Ave Junior and Senior Public School,102001,10527836,108,None,,None,3506,"{""coordinates"": [[310540.3988010458, 4834010.278032326]], ""type"": ""MultiPoint""}"
1055,1055,7665465,THE HANEY CENTRE,None,EP,Toronto District School Board,64 HANEY AVE,English Public,7665465,64,Haney Ave,64 Haney Ave,M6N 2E5,York,Toronto,Haney Centre,102001,7665456,64,None,,None,641,"{""coordinates"": [[304874.3328760251, 4837017.444622277]], ""type"": ""MultiPoint""}"
1056,1056,487645,THE JUNIOR ACADEMY INC,None,PR,None,2454 BAYVIEW AVE,Private,487645,2454,Bayview Ave,2454 Bayview Ave,M2L 1A6,North York,Toronto,None,100001,30004745,2454,None,,None,24,"{""coordinates"": [[314186.623392847, 4844623.574056986]], ""type"": ""MultiPoint""}"
1057,1057,570867,THE LAUREL SCHOOL,None,PR,None,44 UPJOHN RD,Private,570867,44,Upjohn Rd,44 Upjohn Rd,M3B 2W1,North York,Toronto,None,104008,441038,44,None,,None,6969,"{""coordinates"": [[316879.832939619, 4845712.434801662]], ""type"": ""MultiPoint""}"
1058,1058,861476,THE LINDEN  ,None,PR,None,10 ROSEHILL AVE,Private,861476,10,Rosehill Ave,10 Rosehill Ave,M4T 1G5,former Toronto,Toronto,None,112001,14021216,10,None,,None,4320,"{""coordinates"": [[313449.68838515866, 4838513.02916302]], ""type"": ""MultiPoint""}"
1059,1059,854382,THE MABIN SCHOOL,None,PR,None,50 POPLAR PLAINS RD,Private,854382,50,Poplar Plains Rd,50 Poplar Plains Rd,M4V 2M8,former Toronto,Toronto,None,102005,1140569,50,None,,None,4208,"{""coordinates"": [[312590.64951922605, 4837688.045329639]], ""type"": ""MultiPoint""}"
1060,1060,7955674,THE MILDENHALL MONTESSORI SCHOOL,None,PR,None,35 OURLAND AVE,Private,7955674,35,Ourland Ave,35 Ourland Ave,M8Z 4E1,Etobicoke,Toronto,High Park Centennial Montessori School,115001,7955671,35,None,,None,2233,"{""coordinates"": [[304174.0398603238, 4830699.073765837]], ""type"": ""MultiPoint""}"
1061,1061,510861,THE PRESTIGE SCHOOL ,None,PR,None,21 EDDFIELD AVE,Private,510861,21,Eddfield Ave,21 Eddfield Ave,M2N 2M5,North York,Toronto,St. Edward Catholic School,102003,439974,21,None,,None,5476,"{""coordinates"": [[310571.37508309836, 4846774.712755835]], ""type"": ""MultiPoint""}"
1062,1062,8293071,THE STERLING HALL SCHOOL,None,PR,None,99 CARTWRIGHT AVE,Private,8293071,99,Cartwright Ave,99 Cartwright Ave,M6A 1V4,North York,Toronto,None,115001,8293068,99,None,,None,5136,"{""coordinates"": [[307731.43948984484, 4842453.059589388]], ""type"": ""MultiPoint""}"
1063,1063,30041280,THE STUDENT SCHOOL  ,None,EP,Toronto District School Board,160 GLENDONWYNNE RD,English Public,30041280,160,Glendonwynne Rd,160 Glendonwynne Rd,M6P 0A5,former Toronto,Toronto,Entrance to Specialty School,102005,1144630,160,None,,None,3537,"{""coordinates"": [[306886.2734785245, 4835233.385895791]], ""type"": ""MultiPoint""}"
1064,1064,13494039,THE STUDY ACADEMY,None,PR,None,2040 YONGE ST,Private,13494039,2040,Yonge St,2040 Yonge St,M4S 1Z9,former Toronto,Toronto,None,115001,10392225,2040,None,,None,4733,"{""coordinates"": [[313058.27749193367, 4840156.536878742]], ""type"": ""MultiPoint""}"
1065,1065,7283706,THE STUDY SCHOOL,None,PR,None,20 GLEBE RD E,Private,7283706,20,Glebe Rd E,20 Glebe Rd E,M4S 1N6,former Toronto,Toronto,Glebe Road United Church,109001,7283659,20,None,,None,3509,"{""coordinates"": [[313160.2174744267, 4840183.799871567]], ""type"": ""MultiPoint""}"
1066,1066,5440160,THE TALENT ACADEMY SCHOOL - MORNINGSIDE,None,PR,None,8130 SHEPPARD AVE E,Private,5440160,8130,Sheppard Ave E,8130 Sheppard Ave E,M1B 3W3,Scarborough,Toronto,None,104008,5439765,8130,None,,None,6698,"{""coordinates"": [[329062.0029110195, 4851444.804499101]], ""type"": ""MultiPoint""}"
1067,1067,13971545,THE TORONTO FRENCH SCHOOL - JR LAWRENCE    ,None,PR,None,296 LAWRENCE AVE E,Private,13971545,296,Lawrence Ave E,296 Lawrence Ave E,M4N 1T7,North York,Toronto,None,102008,10133024,296,None,,None,3828,"{""coordinates"": [[314064.2223814775, 4843166.364319398]], ""type"": ""MultiPoint""}"
1068,1068,10133740,THE TORONTO FRENCH SCHOOL - SR LAWRENCE,None,PR,None,318 LAWRENCE AVE E,Private,10133740,318,Lawrence Ave E,318 Lawrence Ave E,M4N 1T7,North York,Toronto,None,102008,10133024,318,None,,None,3828,"{""coordinates"": [[314205.34735531546, 4843117.900324823]], ""type"": ""MultiPoint""}"
1069,1069,9847310,THE TORONTO HESCHEL SCHOOL  ,None,PR,None,819 SHEPPARD AVE W,Private,9847310,819,Sheppard Ave W,819 Sheppard Ave W,M3H 2T3,North York,Toronto,St. Robert,102003,9847309,819,None,,None,6699,"{""coordinates"": [[308758.5003831874, 4845820.450966568]], ""type"": ""MultiPoint""}"
1070,1070,8608458,THE VILLAGE SHUL SUPPL SCHOOL  ,None,PR,None,1072 EGLINTON AVE W,Private,8608458,1072,Eglinton Ave W,1072 Eglinton Ave W,M6C 2E2,former Toronto,Toronto,None,115001,8608450,1072,None,,None,571,"{""coordinates"": [[310326.720973882, 4840005.36096736]], ""type"": ""MultiPoint""}"
1071,1071,20056424,THE WATERFRONT SCHOOL  ,None,EP,Toronto District School Board,635 QUEENS QUAY W,English Public,20056424,635,Queens Quay W,635 Queens Quay W,M5V 3G3,former Toronto,Toronto,Waterfront School,102001,14130691,635,None,,None,4244,"{""coordinates"": [[313095.9063205713, 4832871.747178125]], ""type"": ""MultiPoint""}"
1072,1072,7762681,THE YMCA ACADEMY   ,None,PR,None,15 BREADALBANE ST,Private,7762681,15,Breadalbane St,15 Breadalbane St,M4Y 1C2,former Toronto,Toronto,None,115001,14673181,15,None,,None,3056,"{""coordinates"": [[314087.7772141013, 4835969.711602458]], ""type"": ""MultiPoint""}"
1073,1073,7274135,THE YORK - JR SCHOOL,None,PR,None,1639 YONGE ST,Private,7274135,1639,Yonge St,1639 Yonge St,M4T 2W6,former Toronto,Toronto,None,104008,30118753,1639,None,,None,4733,"{""coordinates"": [[313269.1324304923, 4839097.932062772]], ""type"": ""MultiPoint""}"
1074,1074,887762,THE YORK - MDL AND SR SCHOOL,None,PR,None,1320 YONGE ST,Private,887762,1320,Yonge St,1320 Yonge St,M4T 1X2,former Toronto,Toronto,None,104008,1139757,1320,None,,None,4733,"{""coordinates"": [[313421.5453853197, 4838299.361201775]], ""type"": ""MultiPoint""}"
1075,1075,1001687,THISTLETOWN COLLEGIATE INSTITUTE,None,EP,Toronto District School Board,20 FORDWICH CRES,English Public,1001687,20,Fordwich Cres,20 Fordwich Cres,M9W 2T4,Etobicoke,Toronto,Thistletown Collegiate Institute,102002,907494,20,None,,None,1624,"{""coordinates"": [[299768.82891730557, 4843086.764653667]], ""type"": ""MultiPoint""}"
1076,1076,14310229,THOMAS L WELLS PUBLIC SCHOOL,None,EP,Toronto District School Board,69 NIGHTSTAR RD,English Public,14310229,69,Nightstar Rd,69 Nightstar Rd,M1X 1V6,Scarborough,Toronto,Thomas L Wells Public School,102001,14310896,69,None,,None,18022,"{""coordinates"": [[326829.2183631533, 4853850.299123415]], ""type"": ""MultiPoint""}"
1077,1077,3829444,THORNCLIFFE PARK PUBLIC SCHOOL,None,EP,Toronto District School Board,80 THORNCLIFFE PARK DR,English Public,3829444,80,Thorncliffe Park Dr,80 Thorncliffe Park Dr,M4H 1K3,East York,Toronto,Thorncliffe Park Public School,102001,3829449,80,None,,None,354,"{""coordinates"": [[317418.31172754813, 4840615.292697813]], ""type"": ""MultiPoint""}"
1078,1078,376326,THREE FISHES CHRISTIAN ELEMENTARY SCHOOL,None,PR,None,801 PROGRESS AVE,Private,376326,801,Progress Ave,801 Progress Ave,M1H 2X4,Scarborough,Toronto,None,113001,107078,801,None,,None,8740,"{""coordinates"": [[325476.8434873875, 4848893.420036985]], ""type"": ""MultiPoint""}"
1079,1079,568636,THREE VALLEYS PUBLIC SCHOOL,None,EP,Toronto District School Board,76 THREE VALLEYS DR,English Public,568636,76,Three Valleys Dr,76 Three Valleys Dr,M3A 3B7,North York,Toronto,Three Valleys Public School,102001,441061,76,None,,None,6895,"{""coordinates"": [[317878.50676087954, 4845647.794790333]], ""type"": ""MultiPoint""}"
1080,1080,565850,TIFERES BAIS YAAKOV HIGH SCHOOL,None,PR,None,85 STORMONT AVE,Private,565850,85,Stormont Ave,85 Stormont Ave,M5N 2C3,North York,Toronto,None,102005,445031,85,None,,None,6805,"{""coordinates"": [[310543.1209815568, 4842052.214597603]], ""type"": ""MultiPoint""}"
1081,1081,391661,TIMBERBANK JUNIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,170 TIMBERBANK BLVD,English Public,391661,170,Timberbank Blvd,170 Timberbank Blvd,M1W 2A3,Scarborough,Toronto,Timberbank Junior Public School,102001,106097,170,None,,None,9087,"{""coordinates"": [[320309.65043379937, 4850184.726926764]], ""type"": ""MultiPoint""}"
1082,1082,999348,TIMOTHY CHRISTIAN   ,None,PR,None,28 ELMHURST DR,Private,999348,28,Elmhurst Dr,28 Elmhurst Dr,M9W 2J5,Etobicoke,Toronto,None,102005,907576,28,None,,None,1544,"{""coordinates"": [[300474.3747852606, 4842777.221693203]], ""type"": ""MultiPoint""}"
1083,1083,324647,TOM LONGBOAT JUNIOR PUBLIC SCHOOL,None,EP,Toronto District School Board,37 CROW TRL,English Public,324647,37,Crow Trl,37 Crow Trl,M1B 1X6,Scarborough,Toronto,Tom Longboat Junior Public School,102001,104120,37,None,,None,7689,"{""coordinates"": [[326391.6954047281, 4852309.743407647]], ""type"": ""MultiPoint""}"
1084,1084,7415223,TOPCLIFF PUBLIC SCHOOL,None,EP,Toronto District School Board,65 TOPCLIFF AVE,English Public,7415223,65,Topcliff Ave,65 Topcliff Ave,M3N 1L6,North York,Toronto,Topcliff Public School,102001,7399132,65,None,,None,6921,"{""coordinates"": [[303941.9392456061, 4846179.899010441]], ""type"": ""MultiPoint""}"
1085,1085,487320,TORAH HIGH - PROSSERMAN JCC CAMPUS,None,PR,None,4588 BATHURST ST,Private,487320,4588,Bathurst St,4588 Bathurst St,M2R 1W6,North York,Toronto,Prosserman Jewish Community Centre,106005,30007983,4588,None,,None,436,"{""coordinates"": [[309497.1702783991, 4846985.628742521]], ""type"": ""MultiPoint""}"
1086,1086,5266268,TORONTO CENTRAL ACADEMY SECONDARY SCHOOL,None,PR,None,200 SHEPPARD AVE E,Private,5266268,200,Sheppard Ave E,200 Sheppard Ave E,M2N 3A9,North York,Toronto,None,104008,20041067,200,None,,None,6698,"{""coordinates"": [[312717.9827097778, 4847104.1736486005]], ""type"": ""MultiPoint""}"
1087,1087,9246495,TORONTO CHEDER BOYS  ,None,PR,None,3995 BATHURST ST,Private,9246495,3995,Bathurst St,3995 Bathurst St,M3H 5V3,North York,Toronto,None,104008,9246492,3995,None,,None,436,"{""coordinates"": [[310011.4991403467, 4844909.42710057]], ""type"": ""MultiPoint""}"
1088,1088,30113992,TORONTO HARVARD INTERNATIONAL ACADEMY,None,PR,None,513 MCNICOLL AVE,Private,30113992,513,McNicoll Ave,513 McNicoll Ave,M2H 2C9,North York,Toronto,None,115001,11484469,513,None,,None,6195,"{""coordinates"": [[317767.5759153057, 4851526.310746538]], ""type"": ""MultiPoint""}"
1089,1089,9270564,TORONTO INTERNATIONAL COLLEGE SECONDARY SCHOOL,None,PR,None,3550 VICTORIA PARK AVE,Private,9270564,3550,Victoria Park Ave,3550 Victoria Park Ave,M2H 2N5,North York,Toronto,None,115001,9270561,3550,None,,None,370,"{""coordinates"": [[317880.4759011455, 4851781.075698636]], ""type"": ""MultiPoint""}"
1090,1090,30024007,TORONTO NOBEL ACADEMY,None,PR,None,6305 YONGE ST,Private,30024007,6305,Yonge St,6305 Yonge St,M2M 3X7,North York,Toronto,None,112001,7195911,6305,None,,None,4733,"{""coordinates"": [[311306.6450401694, 4850640.30105142]], ""type"": ""MultiPoint""}"
1091,1091,7324226,TORONTO PREP SCHOOL,None,PR,None,250 DAVISVILLE AVE,Private,7324226,250,Davisville Ave,250 Davisville Ave,M4S 1H2,former Toronto,Toronto,None,115001,7324227,250,None,,None,3271,"{""coordinates"": [[313947.01633222913, 4840078.691872488]], ""type"": ""MultiPoint""}"
1092,1092,7131434,TORONTO PREPARATORY ACADEMY SECONDARY SCHOOL,None,PR,None,5460 YONGE ST,Private,7131434,5460,Yonge St,5460 Yonge St,M2N 6K7,North York,Toronto,None,100001,7131429,5460,None,,None,4733,"{""coordinates"": [[311600.31794156396, 4848585.231410339]], ""type"": ""MultiPoint""}"
1093,1093,13503328,TORONTO PRIVATE SCHOOL OF GIFTEDNESS,None,PR,None,201 CONSUMERS RD,Private,13503328,201,Consumers Rd,201 Consumers Rd,M2J 4G8,North York,Toronto,None,104008,438551,201,None,,None,5264,"{""coordinates"": [[318304.9857397656, 4848028.4203566285]], ""type"": ""MultiPoint""}"
1094,1094,6624393,TORONTO URBAN STUDIES CENTER,None,EP,Toronto District School Board,800 GREENWOOD AVE,English Public,6624393,800,Greenwood Ave,800 Greenwood Ave,M4J 4B7,former Toronto,Toronto,Danforth Collegiate & T.I.,102002,6620281,800,None,,None,181,"{""coordinates"": [[318176.650535552, 4838111.416127197]], ""type"": ""MultiPoint""}"
1095,1095,13974326,TOWN CENTRE LINC,None,EP,Toronto District School Board,1457 MCCOWAN RD,English Public,13974326,1457,McCowan Rd,1457 McCowan Rd,M1S 5K7,Scarborough,Toronto,None,112001,106751,1457,None,,None,8454,"{""coordinates"": [[324435.6906862151, 4849501.133952991]], ""type"": ""MultiPoint""}"
1096,1096,1015960,TRANSFIGURATION OF OUR LORD CATHOLIC ELEMENTARY SCHOOL,None,ES,Toronto Catholic District School Board,55 LUDSTONE DR,English Separate,1015960,55,Ludstone Dr,55 Ludstone Dr,M9R 2J2,Etobicoke,Toronto,Transfiguration Catholic School,102003,908869,55,None,,None,2030,"{""coordinates"": [[299732.0968351068, 4839064.546371102]], ""type"": ""MultiPoint""}"
1097,1097,384158,TREDWAY WOODSWORTH PUBLIC SCHOOL,None,EP,Toronto District School Board,112 SEDGEMOUNT DR,English Public,384158,112,Sedgemount Dr,112 Sedgemount Dr,M1H 1X9,Scarborough,Toronto,William Tredway Junior Public School,102001,108752,112,None,,None,8914,"{""coordinates"": [[326115.0603361946, 4847263.556312392]], ""type"": ""MultiPoint""}"
1098,1098,570542,TUMPANE PUBLIC SCHOOL,None,EP,Toronto District School Board,48 TUMPANE ST,English Public,570542,48,Tumpane St,48 Tumpane St,M3M 1L8,North York,Toronto,Tumpane Public School,102001,444319,48,None,,None,6955,"{""coordinates"": [[304618.58105376473, 4842959.19156881]], ""type"": ""MultiPoint""}"
1099,1099,6735913,TWENTIETH STREET JUNIOR SCHOOL,None,EP,Toronto District School Board,3190 LAKE SHORE BLVD W,English Public,6735913,3190,Lake Shore Blvd W,3190 Lake Shore Blvd W,M8V 1L8,Etobicoke,Toronto,Twentieth Street Junior Public School,102001,6735911,3190,None,,None,1962,"{""coordinates"": [[303190.49599057925, 4828670.613150097]], ""type"": ""MultiPoint""}"
1100,1100,9531675,TYNDALE UNIVERSITY COLLEGE AND SEMINARY SCHOOL - BAYVIEW CAMPUS,None,PR,None,3377 BAYVIEW AVE,Private,9531675,3377,Bayview Ave,3377 Bayview Ave,M2M 3S4,North York,Toronto,St. Joseph's Convent,115001,9531674,3377,None,,None,24,"{""coordinates"": [[313484.63565784425, 4850801.776973251]], ""type"": ""MultiPoint""}"
1101,1101,5353637,UM AL-QURA ISLAMIC   ,None,PR,None,1510 BIRCHMOUNT RD,Private,5353637,1510,Birchmount Rd,1510 Birchmount Rd,M1P 2G6,Scarborough,Toronto,None,113001,5353633,1510,None,,None,7365,"{""coordinates"": [[321635.76011313277, 4846480.913555579]], ""type"": ""MultiPoint""}"
1102,1102,385455,UNIQUE CHINESE SCHOOL - MIDLAND CAMPUS,None,PR,None,4271 SHEPPARD AVE E,Private,385455,4271,Sheppard Ave E,4271 Sheppard Ave E,M1S 4G4,Scarborough,Toronto,None,107005,106651,4271,None,,None,6698,"{""coordinates"": [[322856.84596696653, 4849531.007984268]], ""type"": ""MultiPoint""}"
1103,1103,385358,UNIQUE CHINESE SCHOOL - PHARMACY CAMPUS,None,PR,None,3143 SHEPPARD AVE E,Private,385358,3143,Sheppard Ave E,3143 Sheppard Ave E,M1T 3J7,Scarborough,Toronto,Wishing Well Acres Baptist,109001,107506,3143,None,,None,6698,"{""coordinates"": [[319611.247519326, 4848519.467239216]], ""type"": ""MultiPoint""}"
